Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2928697,NCD_BMI_18A,COUNTRY,DZA,AFR,Africa,YEAR,1994,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,7.2 [4.3-10.8],7.21541,4.28133,10.80901,,2024-02-29T16:06:41Z,1994,01-01-1994,31-12-1994
2928845,NCD_BMI_18A,COUNTRY,ARG,AMR,Americas,YEAR,2022,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.3 [0.7-2.1],1.32221,0.73705,2.14136,,2024-02-29T16:06:41Z,2022,01-01-2022,31-12-2022
2928877,NCD_BMI_18A,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2006,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,8.7 [6.4-11.5],8.7453,6.44346,11.47848,,2024-02-29T16:06:41Z,2006,01-01-2006,31-12-2006
2929133,NCD_BMI_18A,COUNTRY,BDI,AFR,Africa,YEAR,2011,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.1 [6.4-26.2],15.0906,6.36044,26.20751,,2024-02-29T16:06:41Z,2011,01-01-2011,31-12-2011
2929312,NCD_BMI_18A,COUNTRY,TCD,AFR,Africa,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.7 [14.8-23.1],18.68181,14.81493,23.05659,,2024-02-29T16:06:41Z,2007,01-01-2007,31-12-2007
2930925,NCD_BMI_18A,COUNTRY,AND,EUR,Europe,YEAR,2002,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.7 [1.6-4.1],2.70583,1.59727,4.0916,,2024-02-29T16:06:41Z,2002,01-01-2002,31-12-2002
2931390,NCD_BMI_18A,COUNTRY,BGR,EUR,Europe,YEAR,1998,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.8 [2.6-5.1],3.75308,2.64275,5.07946,,2024-02-29T16:06:41Z,1998,01-01-1998,31-12-1998
2932877,NCD_BMI_18A,COUNTRY,TCD,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,15.0 [7.5-24.2],14.98225,7.4722,24.24805,,2024-02-29T16:06:41Z,2019,01-01-2019,31-12-2019
2933297,NCD_BMI_18A,COUNTRY,PRK,SEAR,South-East Asia,YEAR,1993,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.5 [11.9-30.4],20.54412,11.85676,30.38149,,2024-02-29T16:06:41Z,1993,01-01-1993,31-12-1993
2933728,NCD_BMI_18A,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2018,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.1 [1.9-4.6],3.1355,1.93169,4.60536,,2024-02-29T16:06:41Z,2018,01-01-2018,31-12-2018
2934793,NCD_BMI_18A,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2020,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.9 [13.1-16.8],14.94588,13.09528,16.84148,,2024-02-29T16:06:41Z,2020,01-01-2020,31-12-2020
2935622,NCD_BMI_18A,COUNTRY,HND,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.0 [2.6-5.9],3.96298,2.61596,5.85342,,2024-02-29T16:06:41Z,2000,01-01-2000,31-12-2000
2935916,NCD_BMI_18A,COUNTRY,SEN,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,19.2 [14.3-24.3],19.19688,14.27204,24.32097,,2024-02-29T16:06:41Z,2019,01-01-2019,31-12-2019
2936424,NCD_BMI_18A,COUNTRY,VUT,WPR,Western Pacific,YEAR,1998,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.8 [0.9-3.1],1.8375,0.91323,3.09606,,2024-02-29T16:06:41Z,1998,01-01-1998,31-12-1998
2936968,NCD_BMI_18A,COUNTRY,LTU,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.8 [1.9-3.9],2.83346,1.91873,3.9349,,2024-02-29T16:06:41Z,2000,01-01-2000,31-12-2000
2937093,NCD_BMI_18A,COUNTRY,NRU,WPR,Western Pacific,YEAR,2016,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,0.3 [0.1-0.9],0.34836,0.08951,0.86857,,2024-02-29T16:06:41Z,2016,01-01-2016,31-12-2016
2937270,NCD_BMI_18A,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2013,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.8 [3.1-6.9],4.75185,3.08033,6.85882,,2024-02-29T16:06:41Z,2013,01-01-2013,31-12-2013
2938235,NCD_BMI_18A,COUNTRY,PAN,AMR,Americas,YEAR,2013,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.6 [2.0-3.2],2.56032,1.96965,3.20747,,2024-02-29T16:06:41Z,2013,01-01-2013,31-12-2013
2939057,NCD_BMI_18A,COUNTRY,ESP,EUR,Europe,YEAR,2009,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.0 [2.4-3.7],2.99945,2.37552,3.6688,,2024-02-29T16:06:41Z,2009,01-01-2009,31-12-2009
2940393,NCD_BMI_18A,COUNTRY,ZAF,AFR,Africa,YEAR,2015,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.9 [2.4-3.5],2.90636,2.40844,3.46848,,2024-02-29T16:06:41Z,2015,01-01-2015,31-12-2015
2940399,NCD_BMI_18A,COUNTRY,SSD,AFR,Africa,YEAR,2009,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.7 [12.7-25.3],18.65169,12.69286,25.29811,,2024-02-29T16:06:41Z,2009,01-01-2009,31-12-2009
2940610,NCD_BMI_18A,COUNTRY,DZA,AFR,Africa,YEAR,2011,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.8 [4.6-7.1],5.80316,4.63005,7.10865,,2024-02-29T16:06:41Z,2011,01-01-2011,31-12-2011
2940889,NCD_BMI_18A,COUNTRY,DEU,EUR,Europe,YEAR,2008,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,0.9 [0.7-1.1],0.87577,0.67195,1.10691,,2024-02-29T16:06:41Z,2008,01-01-2008,31-12-2008
2940983,NCD_BMI_18A,COUNTRY,ISL,EUR,Europe,YEAR,2003,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.1 [0.6-1.9],1.1481,0.60108,1.93966,,2024-02-29T16:06:41Z,2003,01-01-2003,31-12-2003
2941011,NCD_BMI_18A,COUNTRY,FRA,EUR,Europe,YEAR,1993,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.8 [1.1-2.7],1.82731,1.12968,2.72819,,2024-02-29T16:06:41Z,1993,01-01-1993,31-12-1993
2941651,NCD_BMI_18A,COUNTRY,MOZ,AFR,Africa,YEAR,1998,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.4 [11.4-22.0],16.36123,11.3864,22.04352,,2024-02-29T16:06:41Z,1998,01-01-1998,31-12-1998
2942074,NCD_BMI_18A,COUNTRY,SUR,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,8.2 [4.9-12.4],8.17461,4.94599,12.39593,,2024-02-29T16:06:41Z,2000,01-01-2000,31-12-2000
2942121,NCD_BMI_18A,COUNTRY,KNA,AMR,Americas,YEAR,2014,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.1 [1.2-6.1],3.09704,1.15334,6.05421,,2024-02-29T16:06:41Z,2014,01-01-2014,31-12-2014
2942131,NCD_BMI_18A,COUNTRY,TGO,AFR,Africa,YEAR,1998,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,13.0 [9.8-16.3],12.98683,9.82246,16.30932,,2024-02-29T16:06:41Z,1998,01-01-1998,31-12-1998
2942264,NCD_BMI_18A,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2012,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.7 [15.9-17.5],16.67834,15.87239,17.45102,,2024-02-29T16:06:41Z,2012,01-01-2012,31-12-2012
2944003,NCD_BMI_18A,COUNTRY,KIR,WPR,Western Pacific,YEAR,2003,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,0.7 [0.2-1.3],0.6528,0.24455,1.3269,,2024-02-29T16:06:41Z,2003,01-01-2003,31-12-2003
2944241,NCD_BMI_18A,COUNTRY,ECU,AMR,Americas,YEAR,2008,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.8 [1.4-2.3],1.78207,1.36103,2.28315,,2024-02-29T16:06:41Z,2008,01-01-2008,31-12-2008
2944380,NCD_BMI_18A,COUNTRY,NRU,WPR,Western Pacific,YEAR,2022,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,0.4 [0.1-1.0],0.44663,0.13966,1.00283,,2024-02-29T16:06:41Z,2022,01-01-2022,31-12-2022
2945919,NCD_BMI_18A,COUNTRY,DEU,EUR,Europe,YEAR,2010,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.7 [2.0-3.5],2.68658,2.01159,3.46979,,2024-02-29T16:06:41Z,2010,01-01-2010,31-12-2010
2946690,NCD_BMI_18A,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2003,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.5 [4.3-4.7],4.46399,4.26836,4.67087,,2024-02-29T16:06:41Z,2003,01-01-2003,31-12-2003
2947468,NCD_BMI_18A,COUNTRY,FIN,EUR,Europe,YEAR,2010,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.5 [1.2-1.9],1.54946,1.24368,1.89244,,2024-02-29T16:06:41Z,2010,01-01-2010,31-12-2010
2947552,NCD_BMI_18A,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2005,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.0 [0.8-1.3],1.02121,0.78854,1.30581,,2024-02-29T16:06:41Z,2005,01-01-2005,31-12-2005
2948469,NCD_BMI_18A,COUNTRY,COK,WPR,Western Pacific,YEAR,2013,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,0.5 [0.2-1.2],0.53402,0.16322,1.21161,,2024-02-29T16:06:41Z,2013,01-01-2013,31-12-2013
2949928,NCD_BMI_18A,COUNTRY,NAM,AFR,Africa,YEAR,2016,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.3 [10.2-23.0],16.27739,10.21017,23.04336,,2024-02-29T16:06:41Z,2016,01-01-2016,31-12-2016
2949981,NCD_BMI_18A,COUNTRY,HND,AMR,Americas,YEAR,1999,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.1 [2.7-6.1],4.12419,2.7069,6.08066,,2024-02-29T16:06:41Z,1999,01-01-1999,31-12-1999
2950037,NCD_BMI_18A,COUNTRY,MWI,AFR,Africa,YEAR,1998,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,10.5 [8.5-12.6],10.51051,8.53554,12.61796,,2024-02-29T16:06:41Z,1998,01-01-1998,31-12-1998
2950482,NCD_BMI_18A,COUNTRY,BLZ,AMR,Americas,YEAR,1994,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.9 [3.1-9.6],5.86176,3.08776,9.5579,,2024-02-29T16:06:41Z,1994,01-01-1994,31-12-1994
2950661,NCD_BMI_18A,COUNTRY,GUY,AMR,Americas,YEAR,2012,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,6.8 [5.1-8.8],6.79958,5.10271,8.7607,,2024-02-29T16:06:41Z,2012,01-01-2012,31-12-2012
2950702,NCD_BMI_18A,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2006,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.5 [3.0-4.0],3.49509,3.02251,4.02701,,2024-02-29T16:06:41Z,2006,01-01-2006,31-12-2006
2950825,NCD_BMI_18A,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2006,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,25.4 [22.2-28.8],25.36534,22.16509,28.81513,,2024-02-29T16:06:41Z,2006,01-01-2006,31-12-2006
2950876,NCD_BMI_18A,COUNTRY,MRT,AFR,Africa,YEAR,1996,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,11.1 [7.6-15.2],11.06915,7.55638,15.22666,,2024-02-29T16:06:41Z,1996,01-01-1996,31-12-1996
2951073,NCD_BMI_18A,REGION,WPR,,,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.6 [4.0-5.3],4.61761,3.98312,5.32142,,2024-05-23T13:37:38Z,2019,01-01-2019,31-12-2019
2951770,NCD_BMI_18A,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,1995,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,8.7 [8.2-9.3],8.70109,8.17204,9.25523,,2024-02-29T16:06:41Z,1995,01-01-1995,31-12-1995
2951895,NCD_BMI_18A,COUNTRY,MHL,WPR,Western Pacific,YEAR,1990,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.9 [0.8-3.8],1.93786,0.76258,3.83099,,2024-02-29T16:06:41Z,1990,01-01-1990,31-12-1990
2952662,NCD_BMI_18A,COUNTRY,GRL,EUR,Europe,YEAR,2004,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.7 [1.9-3.8],2.72654,1.86299,3.80192,,2024-02-29T16:06:41Z,2004,01-01-2004,31-12-2004
2952689,NCD_BMI_18A,COUNTRY,TUV,WPR,Western Pacific,YEAR,2011,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.1 [0.4-2.3],1.12122,0.35441,2.33698,,2024-02-29T16:06:41Z,2011,01-01-2011,31-12-2011
2953038,NCD_BMI_18A,COUNTRY,HND,AMR,Americas,YEAR,1990,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.6 [2.1-11.0],5.60931,2.14915,10.97892,,2024-02-29T16:06:41Z,1990,01-01-1990,31-12-1990
2954288,NCD_BMI_18A,COUNTRY,FJI,WPR,Western Pacific,YEAR,2010,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.7 [2.7-5.0],3.7361,2.68336,5.0206,,2024-02-29T16:06:41Z,2010,01-01-2010,31-12-2010
2954610,NCD_BMI_18A,COUNTRY,CPV,AFR,Africa,YEAR,2016,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.3 [3.7-7.2],5.30983,3.74723,7.16255,,2024-02-29T16:06:41Z,2016,01-01-2016,31-12-2016
2954721,NCD_BMI_18A,COUNTRY,BWA,AFR,Africa,YEAR,2015,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,9.1 [6.7-11.9],9.13503,6.72166,11.85404,,2024-02-29T16:06:41Z,2015,01-01-2015,31-12-2015
2954804,NCD_BMI_18A,COUNTRY,PER,AMR,Americas,YEAR,2008,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.4 [1.1-1.8],1.43256,1.11216,1.8099,,2024-02-29T16:06:41Z,2008,01-01-2008,31-12-2008
2955223,NCD_BMI_18A,COUNTRY,KIR,WPR,Western Pacific,YEAR,1993,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.7 [1.4-4.4],2.72583,1.41559,4.44254,,2024-02-29T16:06:41Z,1993,01-01-1993,31-12-1993
2955524,NCD_BMI_18A,COUNTRY,ERI,AFR,Africa,YEAR,2003,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,31.4 [26.6-36.5],31.41053,26.57538,36.45037,,2024-02-29T16:06:41Z,2003,01-01-2003,31-12-2003
2956532,NCD_BMI_18A,COUNTRY,SVK,EUR,Europe,YEAR,2009,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.1 [0.7-1.6],1.10813,0.73975,1.57968,,2024-02-29T16:06:41Z,2009,01-01-2009,31-12-2009
2956719,NCD_BMI_18A,COUNTRY,ROU,EUR,Europe,YEAR,2009,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.2 [4.2-6.4],5.23167,4.15573,6.41672,,2024-02-29T16:06:41Z,2009,01-01-2009,31-12-2009
2957098,NCD_BMI_18A,COUNTRY,AUS,WPR,Western Pacific,YEAR,2004,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.6 [1.4-1.9],1.64444,1.38358,1.94494,,2024-02-29T16:06:41Z,2004,01-01-2004,31-12-2004
2957666,NCD_BMI_18A,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2007,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,27.3 [24.1-30.7],27.3328,24.11786,30.68953,,2024-02-29T16:06:41Z,2007,01-01-2007,31-12-2007
2957753,NCD_BMI_18A,COUNTRY,RUS,EUR,Europe,YEAR,2011,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.2 [1.6-2.8],2.17609,1.63261,2.81265,,2024-02-29T16:06:41Z,2011,01-01-2011,31-12-2011
2957776,NCD_BMI_18A,COUNTRY,DMA,AMR,Americas,YEAR,2014,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.8 [3.0-9.6],5.7769,3.04034,9.56875,,2024-02-29T16:06:41Z,2014,01-01-2014,31-12-2014
2957777,NCD_BMI_18A,COUNTRY,GRC,EUR,Europe,YEAR,2016,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,0.9 [0.6-1.3],0.92042,0.59658,1.3217,,2024-02-29T16:06:41Z,2016,01-01-2016,31-12-2016
2957839,NCD_BMI_18A,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,1995,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.7 [1.5-4.4],2.74121,1.53583,4.39574,,2024-02-29T16:06:41Z,1995,01-01-1995,31-12-1995
2957935,NCD_BMI_18A,COUNTRY,GRC,EUR,Europe,YEAR,2021,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.2 [0.6-2.0],1.18276,0.60809,2.03458,,2024-02-29T16:06:41Z,2021,01-01-2021,31-12-2021
2958167,NCD_BMI_18A,COUNTRY,LTU,EUR,Europe,YEAR,1995,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.6 [1.7-3.6],2.57226,1.67658,3.62977,,2024-02-29T16:06:41Z,1995,01-01-1995,31-12-1995
2958510,NCD_BMI_18A,COUNTRY,SGP,WPR,Western Pacific,YEAR,1998,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,7.6 [6.3-9.0],7.58606,6.33935,8.97814,,2024-02-29T16:06:41Z,1998,01-01-1998,31-12-1998
2959230,NCD_BMI_18A,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2004,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,24.2 [22.3-26.2],24.1856,22.25434,26.16034,,2024-02-29T16:06:41Z,2004,01-01-2004,31-12-2004
2961738,NCD_BMI_18A,REGION,EMR,,,YEAR,2003,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,9.2 [8.4-10.1],9.23876,8.39918,10.10532,,2024-05-23T13:37:38Z,2003,01-01-2003,31-12-2003
2963530,NCD_BMI_18A,COUNTRY,TGO,AFR,Africa,YEAR,1995,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,14.3 [10.8-18.0],14.26556,10.84187,18.01826,,2024-02-29T16:06:41Z,1995,01-01-1995,31-12-1995
2963594,NCD_BMI_18A,COUNTRY,LBR,AFR,Africa,YEAR,1997,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,11.3 [8.4-14.6],11.31408,8.41735,14.55104,,2024-02-29T16:06:41Z,1997,01-01-1997,31-12-1997
2964131,NCD_BMI_18A,COUNTRY,MEX,AMR,Americas,YEAR,2008,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.6 [1.4-1.8],1.60638,1.41823,1.80694,,2024-02-29T16:06:41Z,2008,01-01-2008,31-12-2008
2964595,NCD_BMI_18A,COUNTRY,PYF,WPR,Western Pacific,YEAR,2001,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.6 [1.2-4.6],2.58562,1.24568,4.5535,,2024-02-29T16:06:41Z,2001,01-01-2001,31-12-2001
2965351,NCD_BMI_18A,COUNTRY,HUN,EUR,Europe,YEAR,1992,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.0 [2.8-5.4],4.02297,2.81626,5.43783,,2024-02-29T16:06:41Z,1992,01-01-1992,31-12-1992
2965544,NCD_BMI_18A,COUNTRY,PNG,WPR,Western Pacific,YEAR,2008,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.5 [3.3-5.9],4.51018,3.31116,5.89207,,2024-02-29T16:06:41Z,2008,01-01-2008,31-12-2008
2965650,NCD_BMI_18A,COUNTRY,SLE,AFR,Africa,YEAR,1994,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.4 [11.2-22.3],16.41223,11.15145,22.29345,,2024-02-29T16:06:41Z,1994,01-01-1994,31-12-1994
2965776,NCD_BMI_18A,COUNTRY,BWA,AFR,Africa,YEAR,1992,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.2 [13.5-23.3],18.15022,13.48689,23.3428,,2024-02-29T16:06:41Z,1992,01-01-1992,31-12-1992
2965943,NCD_BMI_18A,COUNTRY,ZWE,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,5.6 [4.4-6.9],5.61352,4.42045,6.93299,,2024-02-29T16:06:41Z,2011,01-01-2011,31-12-2011
2966687,NCD_BMI_18A,COUNTRY,PAN,AMR,Americas,YEAR,2021,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.6 [1.4-4.2],2.58159,1.40785,4.22591,,2024-02-29T16:06:41Z,2021,01-01-2021,31-12-2021
2967980,NCD_BMI_18A,COUNTRY,LUX,EUR,Europe,YEAR,2002,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.0 [0.4-1.8],0.96371,0.3791,1.84143,,2024-02-29T16:06:41Z,2002,01-01-2002,31-12-2002
2968052,NCD_BMI_18A,COUNTRY,ALB,EUR,Europe,YEAR,1990,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,1.0 [0.4-2.1],0.99335,0.36807,2.06201,,2024-02-29T16:06:41Z,1990,01-01-1990,31-12-1990
2968795,NCD_BMI_18A,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,13.5 [6.2-23.1],13.49478,6.22356,23.13924,,2024-02-29T16:06:41Z,2002,01-01-2002,31-12-2002
2968936,NCD_BMI_18A,COUNTRY,KGZ,EUR,Europe,YEAR,2007,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.9 [3.0-5.1],3.94658,2.96309,5.12521,,2024-02-29T16:06:41Z,2007,01-01-2007,31-12-2007
2969429,NCD_BMI_18A,COUNTRY,TJK,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.3 [3.1-5.8],4.34285,3.1027,5.80144,,2024-02-29T16:06:41Z,2019,01-01-2019,31-12-2019
2969655,NCD_BMI_18A,COUNTRY,ISR,EUR,Europe,YEAR,1998,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,4.6 [3.6-5.7],4.57183,3.64965,5.65126,,2024-02-29T16:06:41Z,1998,01-01-1998,31-12-1998
2970487,NCD_BMI_18A,COUNTRY,HTI,AMR,Americas,YEAR,1993,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,16.9 [12.5-21.7],16.85467,12.53534,21.65673,,2024-02-29T16:06:41Z,1993,01-01-1993,31-12-1993
2970546,NCD_BMI_18A,COUNTRY,LUX,EUR,Europe,YEAR,2021,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,3.7 [1.8-6.4],3.67969,1.80521,6.41818,,2024-02-29T16:06:41Z,2021,01-01-2021,31-12-2021
2972085,NCD_BMI_18A,COUNTRY,GMB,AFR,Africa,YEAR,2000,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.1 [15.8-24.8],20.09075,15.8056,24.82534,,2024-02-29T16:06:41Z,2000,01-01-2000,31-12-2000
2972140,NCD_BMI_18A,COUNTRY,ZMB,AFR,Africa,YEAR,1999,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,18.5 [13.0-24.9],18.51176,12.97631,24.90476,,2024-02-29T16:06:41Z,1999,01-01-1999,31-12-1999
2972272,NCD_BMI_18A,COUNTRY,ISL,EUR,Europe,YEAR,2022,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,2.0 [0.9-3.6],1.95875,0.89867,3.55385,,2024-02-29T16:06:41Z,2022,01-01-2022,31-12-2022
2974951,NCD_BMI_18A,COUNTRY,IND,SEAR,South-East Asia,YEAR,2014,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS18-PLUS,,,,,20.7 [19.8-21.6],20.68348,19.75033,21.6343,,2024-02-29T16:06:41Z,2014,01-01-2014,31-12-2014
